EntrezGeneID	Length	MCL1-DG_BC2CTUACXX_ACTTGA_L002_R1	MCL1-DH_BC2CTUACXX_CAGATC_L002_R1	MCL1-DI_BC2CTUACXX_ACAGTG_L002_R1	MCL1-DJ_BC2CTUACXX_CGATGT_L002_R1	MCL1-DK_BC2CTUACXX_TTAGGC_L002_R1	MCL1-DL_BC2CTUACXX_ATCACG_L002_R1	MCL1-LA_BC2CTUACXX_GATCAG_L001_R1	MCL1-LB_BC2CTUACXX_TGACCA_L001_R1	MCL1-LC_BC2CTUACXX_GCCAAT_L001_R1	MCL1-LD_BC2CTUACXX_GGCTAC_L001_R1	MCL1-LE_BC2CTUACXX_TAGCTT_L001_R1	MCL1-LF_BC2CTUACXX_CTTGTA_L001_R1
234677	2433	0	0	0	0	0	0	0	1	0	0	0	0
12400	2914	1707	1882	1668	1360	746	605	2239	2139	1188	983	464	376
234678	2873	560	486	431	334	284	296	485	506	279	228	165	144
97440	2326	40	39	37	25	37	42	6	7	5	3	2	5
71609	1385	139	91	126	111	134	141	216	255	142	135	71	99
50788	1901	42	47	30	27	30	35	74	60	41	36	26	27
26386	1753	50	57	38	64	49	59	16	35	27	40	43	67
78688	2869	8	11	12	25	21	25	45	57	14	7	16	14
74356	3553	115	82	84	64	53	71	153	202	180	152	36	42
277978	2497	20	34	24	22	20	38	11	14	4	5	3	4
100504307	1778	8	10	4	3	6	6	6	7	6	2	2	4
104394	1993	955	826	929	720	539	507	1164	1286	865	877	419	421
234683	3060	522	557	455	511	562	576	1027	1234	642	708	282	281
723841	97	0	0	0	0	0	0	0	1	0	0	0	0
234684	1923	14	7	13	19	15	13	35	15	25	15	9	8
66320	775	472	401	495	418	384	338	858	803	914	878	747	689
234686	3948	473	368	391	408	356	344	1796	1682	1638	1579	464	452
277973	5222	129	129	328	244	135	108	893	933	465	445	186	205
102075	4167	11	10	62	40	32	19	200	174	91	88	17	17
279499	3028	1	2	2	0	4	2	4	11	2	4	3	3
270091	2498	23	18	48	41	63	55	112	207	13	20	18	25
67971	1024	2801	1758	1070	1639	7490	6801	691	661	77	102	74	70
70796	2054	792	593	663	643	590	706	854	874	382	348	175	196
15484	1849	31	7	10	7	5	9	45	39	120	163	17	6
11972	1617	1136	1238	1432	1458	1327	1252	1165	1300	1944	2156	1608	1600
11604	661	0	1	0	1	0	0	5	0	0	1	0	0
667846	882	21	4	11	7	3	5	8	8	14	6	6	2
75687	4134	1086	1005	1102	1062	849	755	623	654	312	355	155	186
100316712	108	0	0	0	0	0	0	0	0	0	0	0	0
546100	903	37	47	48	49	33	18	25	26	6	7	4	3
13018	3823	1905	1548	1523	1243	1394	1341	1610	1712	1227	993	794	755
234695	2504	66	40	41	49	32	43	92	127	152	102	18	23
497652	1425	538	478	471	422	341	394	531	605	520	414	265	304
56513	1429	76	65	63	40	41	50	77	73	45	61	50	47
102124	1277	161	127	112	103	99	110	110	123	84	73	55	41
71046	1124	7	1	7	12	9	4	1	3	7	6	2	0
70575	2036	188	191	252	206	190	148	307	295	324	351	375	465
74334	5308	967	797	775	678	621	745	1110	1268	1113	1034	551	544
72236	2210	9	6	1	2	3	4	4	6	2	3	0	0
320394	1767	204	206	151	135	90	78	413	529	461	375	109	117
59016	1848	336	285	263	218	231	304	345	340	294	251	96	114
68051	1966	245	162	189	128	137	102	165	149	89	80	45	49
100504368	631	4	5	3	2	2	2	8	5	3	1	2	1
234699	4645	1519	1272	1117	1115	890	1020	1425	1568	993	986	544	640
234700	606	6	13	3	3	3	3	5	9	4	0	1	0
244631	3246	370	329	328	314	292	361	441	527	254	206	226	214
109660	888	13	6	10	7	10	15	8	8	5	4	3	4
19171	1270	512	326	406	275	199	157	711	646	795	456	222	198
16816	1362	83	69	40	51	54	62	0	7	2	4	3	0
20498	3832	1812	1797	1926	1857	2002	1849	79	138	83	147	51	24
71854	1681	0	0	0	0	1	2	1	15	0	0	0	0
319446	1766	4	5	1	0	0	0	27	232	10	7	2	0
71986	1871	66	47	71	45	30	41	202	283	110	77	55	60
66369	1860	140	84	126	107	98	110	170	291	96	64	92	87
18021	6014	1501	1198	1250	1115	1265	1338	1535	1641	1344	1179	818	839
77411	2672	460	405	324	207	102	99	1492	1803	1767	1685	703	817
69771	1647	47	44	45	19	22	37	215	251	120	140	142	171
192654	2706	132	79	77	68	76	103	60	68	162	250	528	636
100861797	772	0	0	0	0	0	0	0	1	0	0	0	0
330836	3730	1602	1473	1577	1227	681	649	877	824	846	836	646	649
66432	1525	2052	1712	1732	1390	1075	1059	1219	1221	935	841	359	410
214572	2254	602	398	471	343	260	227	628	641	556	403	325	334
58994	5148	15	24	8	5	7	6	7	12	7	3	5	4
100038487	2014	0	1	0	0	2	0	0	2	0	0	0	0
68163	911	0	0	0	0	0	0	0	0	0	0	0	0
22751	2632	207	160	208	206	247	240	161	182	54	62	20	33
330837	2994	0	0	2	0	3	3	0	0	0	0	0	0
12560	3995	7470	6698	10138	9763	10360	9555	51	66	66	65	41	27
68692	1341	9	6	5	11	15	16	0	1	1	1	0	1
12550	4413	5333	6657	7146	7026	2841	2578	16127	18994	14131	13893	2144	1904
100504495	1129	0	0	0	0	0	0	0	0	0	0	0	0
272538	4409	318	256	341	311	316	236	294	301	384	320	155	174
15118	5912	82	116	186	156	224	185	66	61	39	24	11	12
214987	2931	1322	1220	1235	1084	1125	1139	1916	2163	1700	1296	749	763
21771	2249	1601	1525	1832	1477	780	660	1468	1599	1219	1151	365	334
20650	4423	2707	3436	4869	5015	3476	3055	1714	1453	1412	1184	282	284
116733	2075	783	628	716	598	799	686	895	1006	724	746	572	527
68023	1537	331	289	273	211	235	236	408	393	476	319	345	395
97484	2104	320	296	223	206	202	254	417	450	332	314	348	334
66164	3129	1119	1201	1059	888	444	420	910	835	615	553	259	281
66269	863	1	1	1	1	0	2	0	0	1	2	0	3
21750	3758	466	416	290	269	251	254	409	480	286	251	145	163
667847	882	57	63	68	62	30	22	68	66	48	36	23	20
66427	4294	1617	1429	1814	1542	1994	1850	1374	1389	2897	2446	5349	6335
54446	13443	9274	9531	12373	11232	8772	7085	6068	6438	5623	5698	1872	1902
18104	1552	296	309	722	930	1234	1133	461	485	16	14	58	45
67619	1647	1106	1081	1274	975	408	397	1062	1029	852	762	255	243
66894	4281	2659	1782	1427	1729	2350	2667	1222	1426	910	820	466	494
387158	70	4	4	1	2	3	0	1	1	0	0	1	0
17463	1600	2101	1806	2347	2116	1913	1734	2015	2144	2351	1889	1205	1287
109215	902	0	0	0	1	0	0	0	0	0	0	0	0
11906	16439	540	394	224	195	185	243	816	822	682	679	579	642
100526511	79	0	0	0	0	0	0	0	0	0	0	0	0
628686	1371	0	0	0	0	0	0	0	0	0	0	0	0
384864	1122	262	249	220	161	140	137	275	307	307	232	184	181
56523	3398	0	0	0	1	0	0	0	1	0	1	0	0
64340	4190	1588	1298	1232	925	840	919	1631	1633	1532	1384	764	796
234723	1796	60	36	32	42	72	71	71	101	82	53	69	59
15439	1345	76	81	14	6	4	5	4617	4733	179	164	51	49
56749	2318	352	260	326	233	185	191	444	463	666	611	1052	974
244646	6673	108	82	88	67	76	55	74	72	23	37	18	16
71955	2342	3735	3904	3838	3279	2829	2552	4915	5576	5390	5538	1730	1544
75871	2415	787	671	613	500	432	468	675	752	644	649	250	287
52335	7526	1405	1474	1568	1457	1527	1403	1440	1596	1003	833	458	431
11765	6817	2989	2932	3192	2554	2206	1979	3461	3782	3897	3704	2377	2452
100217432	64	9	7	5	5	3	4	6	5	12	8	8	7
244650	7847	954	969	737	493	483	472	704	767	563	546	292	286
73608	3205	100	102	95	55	60	63	781	873	978	944	705	737
234724	2377	0	2	0	0	0	0	14	23	3	6	10	28
26887	2000	0	0	0	0	0	1	0	1	0	0	0	0
234725	4902	243	240	158	119	136	141	482	553	299	254	461	733
12308	1431	0	0	0	0	1	0	0	0	0	0	0	0
234728	3577	162	164	88	71	43	38	243	210	96	79	79	42
244653	15783	0	0	0	0	2	1	1	0	2	1	0	0
100861869	578	0	0	0	0	0	0	0	0	0	0	0	0
234729	3030	1033	701	745	662	711	674	805	810	1030	861	822	872
244654	4709	2255	1513	1976	2117	3643	3302	2079	2433	1773	877	475	380
76527	1838	230	218	183	227	264	253	87	46	128	161	247	244
101943	4299	4874	4510	4406	3605	2498	2225	4868	4461	3240	2930	1563	1486
100217465	64	1	4	0	0	0	1	0	0	0	0	0	0
102339	2754	681	638	540	569	782	803	852	1021	897	851	801	826
234730	3838	325	212	317	254	359	376	327	324	317	289	195	209
20444	4470	671	548	694	726	1285	1243	28	31	16	15	13	9
13680	2575	1068	974	1037	912	926	929	1007	1035	984	656	519	540
234733	6750	524	424	568	587	649	600	593	592	318	317	325	332
100628592	81	0	0	0	0	0	0	0	1	0	0	0	0
234734	4891	2913	2595	2764	2077	2350	2128	1964	2369	3909	2548	2248	1988
72544	1261	297	277	176	164	96	86	269	244	163	89	64	66
353287	1819	0	0	0	0	0	0	0	0	0	0	0	0
319518	2904	224	195	240	260	286	286	208	222	235	209	153	172
434350	2671	46	25	56	41	44	46	50	46	50	31	30	32
20340	3880	3287	3022	2793	2836	2914	3005	2953	3028	1556	1396	902	897
100504655	735	0	0	0	2	0	0	0	0	0	0	0	0
234736	4443	419	381	265	199	189	198	919	1032	685	604	262	241
547023	478	2843	3232	2652	2352	1322	1219	4262	4221	3838	3271	1346	1325
74568	1702	69	92	91	64	61	27	286	293	309	227	423	408
338521	2492	6	6	3	0	0	0	5	18	4	4	4	2
319481	5222	670	737	890	613	451	410	1060	1212	1982	1377	360	373
170737	5686	2440	2301	2573	2032	1383	1430	3975	4101	3404	2714	737	737
52815	2221	202	217	195	196	233	243	1360	1318	391	493	446	404
22640	1874	335	328	327	280	175	152	400	396	204	154	168	178
66473	887	7	1	15	9	11	6	0	1	0	1	1	1
100861890	376	0	0	0	0	0	0	0	0	0	0	0	0
12927	3280	3507	4205	8480	8437	3844	3382	2710	3744	4368	3839	1053	1286
23837	1215	1674	1400	1576	1401	1185	1058	1822	1842	1618	1336	803	760
66817	1943	157	232	186	171	119	83	234	323	298	232	165	132
56773	1935	11	20	0	3	9	7	14	7	2	2	2	2
234740	2887	283	235	194	141	228	240	184	169	48	49	30	14
93739	980	767	732	791	778	794	754	1036	1091	874	937	677	594
30947	3159	33	42	38	37	33	34	68	79	44	50	30	52
85305	2173	2453	2086	2399	1912	1455	1271	3053	2971	2609	2125	1453	1407
57321	3599	398	362	375	285	258	298	344	412	326	279	172	192
627828	1604	1109	1018	1135	1013	717	599	1067	1016	784	678	393	322
170571	4850	30	15	17	50	44	50	2	1	0	0	0	0
791378	2006	0	0	0	0	0	0	1	0	0	0	17	31
270096	5157	582	428	369	323	340	410	327	387	309	190	177	167
668110	901	4	4	5	2	1	3	1	0	2	3	0	1
208936	4855	6301	5133	4827	2091	629	890	10	18	25	9	0	1
67528	1087	53	38	41	41	68	99	83	146	44	63	61	66
270097	3655	8	9	9	13	2	5	0	2	0	0	0	1
71122	1582	5	2	5	13	4	9	0	0	0	0	2	0
100504738	943	0	0	0	0	0	0	0	0	0	0	0	0
403395	2930	0	0	0	0	0	0	0	0	0	0	0	0
80707	2251	264	267	282	267	205	187	333	311	245	288	138	121
17132	3642	510	533	289	235	348	410	24	32	12	8	6	6
75465	515	0	0	0	0	0	0	4	2	0	0	0	0
75796	8087	89	89	69	58	47	38	91	115	147	184	188	194
78213	558	0	0	0	0	0	0	0	0	0	0	0	0
66531	1440	72	72	84	91	83	52	136	126	125	111	204	158
72155	1768	143	129	148	98	49	27	180	160	160	67	114	129
234776	4877	289	267	271	204	126	123	734	792	927	809	542	577
69528	2971	37	15	14	10	10	10	40	61	28	22	20	15
68133	1337	351	322	358	238	169	170	368	358	632	453	610	641
76645	7386	3	1	0	0	0	0	4	4	0	0	1	1
63857	2532	11	19	19	12	21	15	14	18	2	4	2	2
209239	2652	171	149	186	178	170	129	137	150	133	108	58	54
100504395	2075	136	153	111	119	141	87	96	139	48	33	28	37
74440	4735	2529	2948	3219	2600	1985	2033	1697	2010	1284	1163	570	553
234779	4298	163	182	67	89	44	57	1087	1187	524	691	389	369
74032	2835	50	25	23	33	22	23	330	356	265	294	284	382
15486	1280	0	0	0	1	0	0	3	6	8	10	2	0
68533	1054	206	141	152	152	107	110	235	259	242	206	148	188
100504406	1133	0	0	1	1	0	2	3	5	1	1	0	0
12554	2290	1631	1747	5544	4735	5754	5178	127	149	41	40	34	47
68196	1165	1845	1778	2399	2283	2145	1811	1865	1841	1790	1764	1280	1154
56690	2100	105	69	68	75	109	122	164	211	315	357	211	186
71839	1961	2168	4117	3727	4181	2505	1950	2021	2895	3611	4003	2441	2680
117148	1971	17	24	8	11	10	9	4	7	2	8	1	1
234788	2623	1	6	2	1	0	1	0	0	0	0	0	0
56453	4375	4129	3710	3452	3313	3294	3556	2949	3059	1994	1645	1067	986
72552	3169	141	131	151	82	85	90	339	418	374	375	183	154
68270	2821	2	5	1	3	0	4	1	1	1	0	1	0
21341	3255	222	210	175	125	68	100	328	387	183	173	81	93
628061	456	50	74	58	53	37	35	101	83	78	62	30	27
75773	1928	0	0	0	0	0	0	0	0	0	0	0	0
66733	3806	0	0	0	2	0	1	0	0	0	1	0	0
67866	1169	15	28	6	9	11	9	0	0	1	3	21	23
69047	3223	531	573	326	416	476	511	882	1352	3594	4077	9343	12393
74347	2574	275	374	155	177	203	196	167	168	80	93	104	80
72042	1639	13320	13459	18455	19686	10572	9111	1510	2000	875	768	707	791
234796	2142	102	98	82	93	66	100	116	159	57	40	45	52
22224	3236	2396	2311	3281	2463	1347	1161	2492	2771	2389	2056	687	680
78892	4150	25339	34682	25674	19873	11474	9977	2531	4138	806	517	3777	5181
102193	2854	394	309	367	299	354	448	615	737	499	455	340	426
234797	6284	63	105	99	49	52	47	525	905	706	549	621	780
436062	1190	3	0	0	0	0	0	0	0	0	0	5	0
382034	6953	1940	1317	841	702	387	408	3146	3817	3137	3151	821	862
272551	1038	304	267	222	203	148	140	419	417	323	144	258	218
100038388	2538	4	11	5	10	10	12	23	21	6	11	1	2
68918	734	58	58	140	187	196	148	23	26	48	21	13	4
18117	4933	715	623	663	619	644	539	632	656	540	398	330	306
12857	679	4615	4815	6166	6017	4127	3549	8019	7993	11247	10427	6335	6078
15900	2829	267	327	196	126	94	72	133	189	47	18	8	10
100503115	597	1	1	0	0	0	0	1	1	0	0	0	0
68790	2380	2	2	4	2	3	0	0	1	0	0	0	0
15227	1062	77	50	57	59	66	54	1	4	1	0	0	0
234814	2444	105	117	137	150	106	119	337	443	385	348	235	271
14234	2725	43	40	20	13	6	7	7	7	4	1	1	0
14241	2960	1	1	0	1	0	0	0	0	0	0	0	0
76405	1080	0	1	1	0	0	2	3	3	0	0	0	2
72259	964	0	1	0	0	1	1	0	2	0	0	0	1
76454	4355	289	166	182	184	270	303	411	475	272	286	223	245
67443	1712	5898	5921	4172	4149	4772	4446	3659	4284	3374	3872	2359	2240
142682	6476	2966	2647	1896	1604	1924	2000	2480	2549	1571	1479	615	669
57340	3903	25	6	12	6	23	16	8	18	18	13	13	10
234825	2083	392	362	343	313	188	212	401	459	285	236	179	209
100504526	714	3	1	1	0	2	0	0	1	0	0	0	0
20539	3513	7736	6377	7982	7947	3361	3105	2256	2333	7126	5788	5984	6370
407789	2260	0	2	0	1	0	1	1	3	1	4	0	1
12352	1248	0	0	1	0	0	0	0	0	0	0	0	0
53325	5455	373	438	558	466	440	396	300	362	217	242	221	211
195209	12584	66	61	211	351	116	100	168	90	13	13	6	14
22761	3386	660	400	533	368	326	312	353	418	286	246	131	165
170732	1340	0	0	4	2	0	1	2	0	0	2	0	0
76014	3804	1803	1530	1520	1240	943	1018	1918	1938	1953	1723	653	629
234836	654	14	19	3	4	1	10	42	37	10	33	21	46
13057	759	638	583	583	400	220	217	1495	1375	2742	2833	606	546
192156	1864	259	216	215	127	200	203	401	396	756	602	1034	1177
100689703	2821	566	505	779	410	299	343	499	426	545	625	216	217
319574	627	1	1	1	0	0	0	1	1	3	4	0	0
30927	1589	75	90	49	10	16	2	67	67	38	54	23	28
68718	1783	612	695	678	567	588	534	512	603	634	498	341	345
66965	3066	966	957	1156	842	483	458	1015	1159	1013	900	271	274
234839	8216	1717	1803	1566	1406	837	757	6370	6648	4349	4043	4190	5225
67177	2191	637	644	402	309	130	122	969	929	867	425	385	358
11821	866	1025	971	1241	946	526	471	1205	1235	860	635	283	273
50917	2586	113	119	105	111	74	69	267	327	338	364	627	605
59005	610	253	234	329	388	306	295	378	379	332	339	381	403
382035	1144	2	0	1	0	0	0	0	0	0	0	0	1
12398	7964	78	113	32	23	39	38	26	46	37	27	46	50
319463	3344	0	0	0	0	0	0	0	0	0	0	1	0
382036	2339	0	0	0	0	0	0	19	34	22	21	38	27
257633	2207	191	141	171	178	130	118	364	364	456	475	355	371
12555	2843	1	2	3	1	2	2	6	5	0	0	1	0
77087	8816	6145	6234	5614	5210	5079	4957	4066	4898	4330	3955	1474	1533
100503178	2028	96	89	99	81	95	126	134	148	87	65	79	73
234847	2558	1030	790	994	981	965	1039	1123	1209	930	827	788	803
100861897	489	4	7	4	0	1	2	4	3	3	0	0	0
270106	780	121	120	112	103	55	60	97	99	55	51	24	23
100302565	48	16	7	21	15	6	8	7	8	7	10	2	3
102278	2405	6	10	11	10	14	18	9	15	19	9	0	2
57429	1160	19	52	46	53	29	19	97	129	4	4	3	3
13479	2243	34	43	151	328	220	144	22	39	18	10	10	7
234852	2171	1139	990	954	991	995	956	1998	2259	1784	1519	843	862
320869	518	12	8	5	2	5	4	7	7	3	1	1	1
234854	1649	375	320	372	365	261	289	501	492	300	275	114	117
78779	2380	59	36	26	24	37	52	55	60	47	22	25	37
71186	1229	14	12	23	16	12	8	10	27	11	9	6	8
72325	2779	543	431	455	436	472	508	473	513	428	362	230	278
57247	4877	710	478	439	353	377	399	510	664	634	490	291	341
14087	4541	178	183	163	97	15	20	492	514	378	273	323	272
234857	2333	70	38	30	17	23	25	65	121	66	76	13	10
66855	3836	4942	4828	4768	4692	4224	4114	6476	7475	6664	6633	3785	3812
17199	3663	0	1	1	4	3	2	2	0	0	0	0	0
22152	1723	80	63	22	22	25	23	4	5	7	3	1	1
23854	4107	845	674	542	553	564	531	658	634	891	917	759	808
114896	4268	983	899	1049	975	798	774	1108	1324	1564	1484	1656	1679
72185	2637	59	52	30	37	23	25	49	58	33	39	28	27
104346	1680	362	257	237	211	239	259	494	625	314	299	130	159
100861471	121	0	0	0	0	0	0	1	0	0	0	0	0
100861472	121	0	0	0	0	0	0	1	0	0	0	0	0
100861473	121	0	0	0	0	0	0	0	0	0	0	0	0
100861474	121	1	0	0	0	1	1	3	2	0	0	5	5
100861475	121	0	0	0	0	0	0	0	0	0	0	0	0
100861477	121	0	0	0	0	0	0	0	0	0	0	0	0
100861478	121	0	0	0	0	0	0	0	0	0	0	0	0
100861479	121	0	0	0	0	0	0	0	0	0	0	0	0
100861480	121	0	0	0	0	0	0	0	0	0	0	0	0
100861481	121	0	0	0	0	0	0	0	0	0	0	0	0
100861482	121	0	0	0	0	0	0	0	0	0	0	0	0
100861483	121	0	0	0	0	0	0	0	0	0	0	0	0
100861484	121	0	0	0	0	0	0	0	0	0	0	0	0
100861486	121	0	0	0	0	0	0	0	0	0	0	0	0
100861487	121	0	0	0	0	0	0	0	0	0	0	0	0
100861488	121	0	0	0	0	0	0	0	0	0	0	0	0
100861489	121	0	0	0	0	0	0	0	0	0	0	0	0
100861490	121	0	0	0	0	0	0	0	0	0	0	0	0
19804	121	0	0	0	0	0	0	0	0	0	0	0	0
100861491	121	0	0	0	0	0	0	0	0	0	0	0	0
100861492	121	0	0	0	0	0	0	0	0	0	0	0	0
100861493	121	0	0	0	0	0	0	0	0	0	0	0	0
100861494	121	0	0	0	0	0	0	0	0	0	0	0	0
100861495	121	0	0	0	0	0	0	0	0	0	0	0	0
100861496	121	0	0	0	0	0	0	0	0	0	0	0	0
100861497	121	0	0	0	0	0	0	0	0	0	0	0	0
100861498	121	0	0	0	0	0	0	0	0	0	0	0	0
100861499	121	0	0	0	0	0	0	0	0	0	0	0	0
100861500	121	0	0	0	0	0	0	0	0	0	0	0	0
100861501	121	0	0	0	0	0	0	0	0	0	0	0	0
100861502	121	0	0	0	0	0	0	0	0	0	0	0	0
100861503	121	0	0	0	0	0	0	0	0	0	0	0	0
100503230	1493	13	6	3	7	1	1	44	40	30	38	11	7
69581	3367	2508	3042	3353	3157	2484	1855	6513	7374	7399	7816	3952	3365
234863	1434	5	5	1	5	1	4	10	5	5	11	14	14
19341	1412	287	239	388	410	329	302	698	702	1126	1097	532	588
100043296	435	139	150	92	90	63	61	186	201	159	134	63	69
73420	2673	135	133	261	244	122	95	121	166	119	114	101	64
11459	1433	17	12	134	305	210	219	57	37	3	9	2	1
234865	5808	662	483	515	357	315	339	809	709	495	360	329	292
56199	4306	396	272	274	260	279	256	630	625	538	430	398	428
100861938	788	0	0	0	0	0	0	0	0	0	0	0	0
102162	2893	704	717	687	555	338	303	728	746	547	426	168	178
100316819	82	0	0	0	0	0	0	0	0	0	0	0	0
382038	5773	1402	1395	1517	1116	530	466	1098	1067	918	842	302	288
108148	4110	2443	1915	982	1250	2058	2075	873	869	605	582	540	519
69062	829	0	0	0	0	0	0	0	0	0	0	0	0
209966	2824	4	7	1	3	1	1	2	2	0	0	0	1
76332	2825	467	369	285	277	284	331	637	760	589	552	313	369
11606	1839	66	110	71	85	32	36	384	585	62	48	114	167
73647	2330	0	0	1	0	1	0	9	14	8	6	1	2
69551	3307	1192	1080	1665	1509	1299	1182	790	884	689	637	180	172
234875	3049	740	628	723	543	557	526	884	988	1408	1058	984	964
68865	1165	81	66	84	69	44	44	166	166	121	110	41	40
69627	1315	117	92	109	119	94	96	72	110	29	25	14	12
330863	8808	0	1	1	1	1	1	3	3	0	0	0	0
66523	1382	556	492	522	502	377	421	576	587	567	491	315	315
14712	2984	1068	941	1121	1070	1177	1190	1321	1285	1283	1034	872	813
102058	7407	103	120	103	86	97	101	235	309	199	157	96	101
244666	2116	436	454	370	306	257	235	490	579	349	374	145	153
112405	3524	843	718	755	686	768	747	569	641	729	685	502	507
53424	2391	1308	1006	1470	1558	1378	1261	1145	1174	920	747	585	549
244667	2597	3	21	12	14	6	4	23	20	38	37	15	10
244668	6365	433	473	380	330	451	420	639	738	999	776	225	225
75930	955	0	1	0	0	2	1	1	0	0	0	0	0
74393	3548	19	16	4	5	7	11	40	25	12	8	5	8
66566	1155	127	142	162	206	118	178	160	149	129	174	131	89
270109	7212	1	1	1	0	1	1	23	26	5	2	1	3
234878	5692	1078	709	339	245	447	563	416	343	219	203	200	217
16525	2303	1070	1435	2599	2190	1078	951	4440	4456	7081	6743	5441	5368
210027	2784	109	131	16	53	13	11	1973	1600	289	218	393	290
67892	763	101	95	98	110	89	113	139	162	184	135	127	119
212728	5060	292	236	295	217	145	143	334	310	382	311	210	218
100861955	1490	1	0	1	1	2	1	2	2	4	6	2	8
270110	4530	3649	3971	7113	5846	2910	2924	4223	5658	7112	6264	1967	1743
414091	2546	9	9	24	7	4	10	26	20	34	37	24	17
67952	4986	2989	3191	3544	2982	1897	1756	3289	3260	2897	2479	1009	1058
52202	3432	574	586	482	448	299	259	720	770	529	489	132	165
93742	8019	3417	3444	5142	4386	3136	3026	2364	2441	1935	1457	694	728
628847	465	0	0	1	1	0	0	1	1	0	0	0	0
18186	5921	388	657	175	200	254	245	116	158	33	112	302	248
100316680	80	0	0	0	0	0	0	0	0	0	0	0	0
16412	4194	23567	24010	38444	39964	37861	30095	10703	10854	8560	9048	4031	3859
100042659	1194	1	0	1	0	2	1	1	1	3	2	0	1
74703	1990	0	0	0	0	0	0	0	0	0	0	0	0
75453	1637	0	0	0	0	1	0	0	0	0	0	0	0
72139	1472	77	62	70	97	114	119	54	76	54	61	46	25
100862012	921	4400	3910	4307	3682	3912	3436	5174	4905	4003	3840	2390	2447
100628572	75	0	0	0	0	0	0	0	0	0	0	0	0
114673	1382	1	5	0	1	3	0	0	1	0	0	2	0
67667	2270	158	126	123	98	113	143	192	167	143	107	99	102
244672	3953	388	349	340	321	422	400	409	414	342	260	256	292
234889	13727	120	161	100	170	118	141	68	69	21	27	5	4
67618	2870	507	526	691	546	455	392	492	480	543	365	348	404
69149	2426	52	42	55	54	63	66	62	51	55	67	35	48
78100	2740	626	463	481	419	645	755	604	656	353	337	158	185
14802	6152	10	21	68	114	53	67	1	12	1	0	1	0
12362	1513	338	371	583	685	474	541	167	237	355	366	109	113
12363	1432	1044	1388	2693	2792	1644	1170	768	986	1063	852	527	515
12364	2605	1188	1271	1854	1966	2020	1948	701	656	562	762	105	109
71785	1795	68	70	48	62	28	32	31	47	248	354	479	456
71829	1520	0	0	1	0	0	0	0	0	0	1	2	0
110350	13972	1165	1103	820	773	744	677	670	732	335	306	173	161
76863	1201	1012	1067	1079	971	785	720	1175	1404	1591	1210	804	826
17386	2675	1	2	4	3	0	1	0	2	1	1	0	0
17381	3607	3	6	10	22	3	4	5	1	6	6	1	1
83996	1997	0	0	0	0	0	0	0	0	0	0	0	0
17392	1801	12	48	76	105	53	67	9	24	28	16	21	43
83995	2024	0	0	0	0	0	0	0	0	0	0	0	0
17384	1714	0	1	3	0	0	1	1	0	1	0	0	0
17394	2453	0	0	3	3	4	1	0	0	0	0	0	0
234911	1656	1	0	2	2	4	2	1	1	1	0	1	0
30800	3276	0	1	1	1	0	0	0	0	0	0	0	0
17393	878	3	0	1	1	1	0	2	0	6	6	0	0
71929	2871	4864	4597	6194	5570	5121	4075	7958	6659	4176	3311	1557	1433
11797	3140	2188	2006	3939	3058	2015	1652	3027	2578	3392	2550	824	708
11796	2813	2544	2417	3794	3234	1810	1162	5345	4616	3243	3077	3025	2283
22601	4171	8902	8951	14053	12566	9085	7306	2981	3212	3652	3327	1053	1043
234912	1592	88	96	96	92	81	51	75	77	37	41	16	15
234915	3647	275	238	186	148	108	104	373	429	122	95	91	95
76669	1110	0	0	0	0	0	0	0	0	0	0	0	0
100316772	96	0	0	0	0	0	0	0	0	0	0	0	0
22068	3259	36	36	16	34	25	10	389	441	0	2	3	1
18667	6889	399	353	535	511	636	608	2033	3320	152	124	44	39
791396	3983	87	61	126	95	93	91	288	345	26	16	12	2
71544	5404	3987	6047	2752	3088	2989	2966	2233	2448	1217	1361	555	555
100579151	674	0	0	0	0	0	0	0	0	0	0	0	1
244682	4270	0	1	1	0	0	0	0	0	0	0	0	0
78219	781	0	0	0	0	0	0	0	0	0	0	0	0
77532	2952	239	189	217	155	225	242	352	366	191	135	47	54
66396	4642	730	580	569	609	986	730	346	335	164	178	146	143
270118	6743	2213	2123	3690	3812	3857	2904	1679	1705	884	1083	425	396
18689	1391	0	0	0	0	1	0	0	0	0	0	0	0
77116	3122	1462	1544	2204	1607	1663	1587	1417	1353	1690	1420	1762	1698
74360	2843	758	611	670	485	425	508	604	595	560	396	338	278
72826	3672	615	570	669	507	521	588	700	787	551	508	330	316
75747	2158	492	545	642	523	415	516	497	538	687	864	323	291
71946	4470	580	538	198	156	117	113	1158	1012	536	733	139	129
244694	2662	0	2	7	3	13	3	1	4	3	1	3	1
66070	1152	1207	1032	1041	972	928	899	1364	1380	1357	1223	812	807
75723	8951	8442	8366	13415	14337	18151	15753	2997	3466	5711	5062	3706	3086
330890	2637	9	9	17	9	10	9	4	2	12	13	9	7
14345	3664	64	89	146	94	66	78	142	76	413	305	746	944
69325	688	0	1	1	0	0	0	0	0	0	1	0	0
56503	1764	82	64	87	73	42	58	151	146	87	77	74	80
17535	3004	438	367	451	351	390	307	505	495	397	267	322	325
14608	2252	22	25	18	2	9	9	4	1	2	0	2	0
64931	1841	18	20	3	4	3	1	0	0	0	0	0	0
